2137	SuperiorCard	33332515873800	10	2008	2013-11-05 00:00:00
2138	Distinguish	55556875309302	5	2005	2012-07-28 00:00:00
2139	SuperiorCard	33338937265446	5	2005	2013-11-16 00:00:00
2140	Distinguish	55551152491517	1	2008	2014-02-07 00:00:00
2141	Vista	11113842591766	7	2006	2013-06-30 00:00:00
2142	Vista	11114405391471	6	2007	2014-06-18 00:00:00
2143	Distinguish	55554191937500	8	2006	2013-10-14 00:00:00
2144	SuperiorCard	33333873641717	12	2006	2014-02-03 00:00:00
2145	Vista	11111209547263	8	2008	2013-12-04 00:00:00
2146	ColonialVoice	77775535207653	2	2005	2012-01-25 00:00:00
2147	Distinguish	55556596240310	1	2006	2008-11-27 00:00:00
2148	ColonialVoice	77772044918383	10	2008	2013-10-08 00:00:00
2149	ColonialVoice	77772913742014	11	2008	2012-02-02 00:00:00
2150	ColonialVoice	77775639082216	6	2005	2013-12-24 00:00:00
2151	Distinguish	55557806813473	8	2005	2014-03-23 00:00:00
2152	Vista	11111969170018	5	2006	2013-01-18 00:00:00
2153	ColonialVoice	77777390713031	9	2007	2014-06-16 00:00:00
2154	Vista	11119734309678	8	2008	2012-01-25 00:00:00
2155	SuperiorCard	33332481319534	5	2006	2013-12-13 00:00:00
2156	Vista	11114259190000	7	2007	2014-05-13 00:00:00
2157	SuperiorCard	33337820096513	6	2006	2013-10-18 00:00:00
2158	Vista	11111990266473	6	2005	2013-12-05 00:00:00
2159	SuperiorCard	33335942884435	2	2005	2014-05-27 00:00:00
2160	Vista	11113864538635	3	2008	2013-11-18 00:00:00
2161	ColonialVoice	77779601462647	10	2007	2013-08-25 00:00:00
2162	SuperiorCard	33335858109031	5	2006	2013-07-16 00:00:00
2163	ColonialVoice	77776850940171	3	2005	2013-09-08 00:00:00
2164	SuperiorCard	33333431770513	4	2005	2012-03-02 00:00:00
2165	Vista	11112649329875	10	2007	2013-06-08 00:00:00
2166	ColonialVoice	77773450631071	9	2006	2013-10-10 00:00:00
2167	Vista	11113883934592	10	2007	2014-03-15 00:00:00
2168	Distinguish	55554374891163	6	2005	2013-08-05 00:00:00
2169	SuperiorCard	33337633287332	10	2005	2013-09-06 00:00:00
2170	Distinguish	55551073992276	12	2006	2014-02-17 00:00:00
2171	Vista	11111838701277	7	2008	2014-01-02 00:00:00
2172	Distinguish	55558588653664	5	2008	2013-08-04 00:00:00
2173	Vista	11114198954527	11	2005	2011-10-05 00:00:00
2174	SuperiorCard	33333622432505	12	2007	2009-01-10 00:00:00
2175	Vista	11119268875621	2	2005	2014-04-08 00:00:00
2176	Distinguish	55558397397953	7	2006	2014-03-15 00:00:00
2177	ColonialVoice	77776782007760	9	2005	2013-07-22 00:00:00
2178	Vista	11119942122582	1	2008	2011-11-12 00:00:00
2179	Distinguish	55556058898547	1	2006	2013-08-28 00:00:00
2180	Vista	11112577320482	2	2006	2013-12-29 00:00:00
2181	Vista	11114983847165	2	2008	2011-08-14 00:00:00
2182	ColonialVoice	77776440074456	8	2006	2012-01-29 00:00:00
2183	SuperiorCard	33335778448860	5	2006	2014-02-18 00:00:00
2184	Distinguish	55557134778456	1	2007	2013-09-21 00:00:00
2185	Distinguish	55556237836910	9	2008	2013-11-01 00:00:00
2186	Distinguish	55556321358159	10	2008	2014-03-27 00:00:00
2187	ColonialVoice	77773942792215	8	2006	2013-09-25 00:00:00
2188	ColonialVoice	77775537509878	11	2008	2014-06-01 00:00:00
2189	Vista	11115390061780	6	2008	2013-09-14 00:00:00
2190	SuperiorCard	33331155877233	11	2008	2011-07-24 00:00:00
2191	SuperiorCard	33338222504878	9	2008	2013-05-16 00:00:00
2192	SuperiorCard	33338812054831	12	2006	2014-03-23 00:00:00
2193	Distinguish	55555705809329	5	2005	2013-11-24 00:00:00
2194	SuperiorCard	33335562660156	1	2007	2014-02-27 00:00:00
2195	SuperiorCard	33335815149597	5	2007	2014-03-31 00:00:00
2196	SuperiorCard	33338030215175	12	2007	2013-09-21 00:00:00
2197	Vista	11118259522022	3	2008	2014-01-18 00:00:00
2198	Vista	11112215335541	1	2008	2013-10-08 00:00:00
2199	ColonialVoice	77771464319492	9	2005	2013-09-21 00:00:00
2200	ColonialVoice	77773229756392	11	2008	2013-07-19 00:00:00
2201	Vista	11119932680410	6	2007	2014-05-05 00:00:00
2202	Distinguish	55553545548071	4	2007	2014-02-24 00:00:00
2203	Distinguish	55558813758369	12	2008	2013-08-12 00:00:00
2204	Distinguish	55555656766002	1	2006	2013-08-06 00:00:00
2205	SuperiorCard	33336300771911	6	2008	2014-01-09 00:00:00
2206	SuperiorCard	33337976745449	3	2007	2013-08-30 00:00:00
2207	Distinguish	55553932220889	12	2006	2014-04-05 00:00:00
2208	Vista	11115753343094	11	2007	2011-12-23 00:00:00
2209	Distinguish	55559021508394	9	2007	2013-08-16 00:00:00
2210	ColonialVoice	77776115256416	4	2006	2014-01-22 00:00:00
2211	SuperiorCard	33336723881020	8	2007	2014-03-17 00:00:00
2212	SuperiorCard	33331977621072	5	2008	2013-10-20 00:00:00
2213	SuperiorCard	33339649214225	11	2006	2013-11-13 00:00:00
2214	SuperiorCard	33332924453141	5	2007	2014-03-03 00:00:00
2215	ColonialVoice	77779051104332	6	2008	2009-02-02 00:00:00
2216	Distinguish	55558152650788	12	2005	2014-02-04 00:00:00
2217	SuperiorCard	33333342164082	5	2005	2014-06-12 00:00:00
2218	Distinguish	55553215827964	12	2007	2012-03-28 00:00:00
2219	SuperiorCard	33336712884056	10	2008	2013-09-25 00:00:00
2220	Vista	11116739564148	10	2006	2012-07-01 00:00:00
2221	Vista	11111316806262	11	2006	2014-03-17 00:00:00
2222	ColonialVoice	77775458664293	11	2005	2014-05-08 00:00:00
2223	SuperiorCard	33337151724728	10	2005	2014-04-05 00:00:00
2224	Distinguish	55553649326825	10	2005	2014-05-26 00:00:00
2225	Vista	11119861037236	9	2005	2013-10-22 00:00:00
2226	SuperiorCard	33334293123726	10	2008	2013-03-21 00:00:00
2227	SuperiorCard	33339111146039	4	2008	2013-08-23 00:00:00
2228	Distinguish	55555251687773	12	2007	2012-09-21 00:00:00
2229	ColonialVoice	77774757011369	10	2006	2012-07-17 00:00:00
2230	Vista	11111659670866	3	2006	2013-05-09 00:00:00
2231	ColonialVoice	77771086029309	10	2007	2013-02-01 00:00:00
2232	ColonialVoice	77772467788799	5	2005	2014-03-28 00:00:00
2233	ColonialVoice	77772613432348	1	2006	2013-07-05 00:00:00
2234	SuperiorCard	33334127610210	1	2007	2013-09-19 00:00:00
2235	Distinguish	55552843036859	9	2007	2013-05-26 00:00:00
2236	Vista	11114259960492	7	2006	2012-07-09 00:00:00
2237	SuperiorCard	33333167977112	6	2006	2013-11-13 00:00:00
2238	ColonialVoice	77773511222612	11	2007	2014-01-29 00:00:00
2239	Distinguish	55553148012209	5	2005	2010-01-09 00:00:00
2240	ColonialVoice	77775556128930	10	2008	2013-01-24 00:00:00
2241	Vista	11116489468207	11	2008	2013-09-30 00:00:00
2242	SuperiorCard	33331540315467	2	2008	2014-02-04 00:00:00
2243	ColonialVoice	77778720663776	6	2007	2013-11-02 00:00:00
2244	Distinguish	55553814987504	5	2006	2013-10-09 00:00:00
2245	SuperiorCard	33337877653036	8	2006	2013-01-07 00:00:00
2246	SuperiorCard	33339192820390	4	2005	2013-04-23 00:00:00
2247	Distinguish	55558528917599	10	2005	2014-02-07 00:00:00
2248	ColonialVoice	77777438375952	8	2008	2012-03-09 00:00:00
2249	Vista	11116894235235	11	2007	2014-03-31 00:00:00
2250	SuperiorCard	33332898802482	2	2005	2014-04-12 00:00:00
2251	Distinguish	55552622605880	11	2007	2013-08-26 00:00:00
2252	ColonialVoice	77775568426370	4	2005	2013-09-10 00:00:00
2253	SuperiorCard	33334087962628	2	2005	2014-05-28 00:00:00
2254	Distinguish	55556503813430	1	2006	2013-07-13 00:00:00
2255	Distinguish	55551539902561	6	2008	2012-06-07 00:00:00
2256	SuperiorCard	33337659376430	5	2008	2013-07-17 00:00:00
2257	Distinguish	55554031853394	10	2008	2013-11-03 00:00:00
2258	Vista	11111016029803	3	2005	2014-01-02 00:00:00
2259	Distinguish	55554914534970	6	2007	2014-02-10 00:00:00
2260	Distinguish	55554035091789	9	2005	2011-12-16 00:00:00
2261	ColonialVoice	77774271189519	9	2007	2012-08-09 00:00:00
2262	Distinguish	55556657423465	2	2007	2013-10-20 00:00:00
2263	Distinguish	55558979208304	1	2006	2013-12-27 00:00:00
2264	ColonialVoice	77779647821548	7	2008	2011-07-25 00:00:00
2265	Vista	11116011010954	8	2006	2014-03-29 00:00:00
2266	Distinguish	55558376810359	12	2007	2012-11-16 00:00:00
2267	Distinguish	55552068358413	4	2007	2012-01-11 00:00:00
2268	Distinguish	55558735513040	6	2006	2011-12-12 00:00:00
2269	SuperiorCard	33331929984685	6	2007	2013-12-07 00:00:00
2270	Vista	11115163819390	9	2006	2012-07-31 00:00:00
2271	SuperiorCard	33338777112222	8	2007	2014-05-14 00:00:00
2272	SuperiorCard	33331842425813	8	2006	2013-03-16 00:00:00
2273	Vista	11115678803074	8	2005	2013-07-31 00:00:00
2274	SuperiorCard	33337325079589	8	2005	2013-06-30 00:00:00
2275	ColonialVoice	77771455563891	12	2006	2014-04-04 00:00:00
2276	SuperiorCard	33339081449053	12	2008	2014-02-17 00:00:00
2277	Distinguish	55556496011237	4	2005	2011-10-15 00:00:00
2278	Vista	11116954313836	8	2008	2013-08-30 00:00:00
2279	Vista	11111500410906	2	2008	2014-05-11 00:00:00
2280	SuperiorCard	33337638685399	7	2007	2014-01-25 00:00:00
2281	Vista	11116833638376	10	2008	2013-05-27 00:00:00
2282	ColonialVoice	77775631324155	5	2006	2014-04-22 00:00:00
2283	SuperiorCard	33333353691877	4	2008	2014-03-15 00:00:00
2284	ColonialVoice	77775982788927	5	2008	2012-03-17 00:00:00
2285	ColonialVoice	77777372368081	10	2008	2013-07-23 00:00:00
2286	SuperiorCard	33336852904707	5	2008	2014-03-25 00:00:00
2287	Distinguish	55553441923708	7	2005	2014-02-02 00:00:00
2288	Vista	11111456290206	1	2005	2009-02-14 00:00:00
2289	SuperiorCard	33335048733328	9	2005	2014-01-07 00:00:00
2290	Vista	11115307896822	1	2008	2013-12-27 00:00:00
2291	ColonialVoice	77774434213163	1	2006	2014-05-14 00:00:00
2292	ColonialVoice	77771183633519	9	2005	2013-09-27 00:00:00
2293	SuperiorCard	33333164845092	1	2005	2013-12-07 00:00:00
2294	Distinguish	55557534348518	1	2006	2011-10-05 00:00:00
2295	Vista	11117247002629	12	2007	2013-10-15 00:00:00
2296	SuperiorCard	33338506220308	8	2008	2011-12-15 00:00:00
2297	Vista	11118455673044	7	2005	2014-01-22 00:00:00
2298	ColonialVoice	77777903036336	4	2007	2012-07-24 00:00:00
2299	Distinguish	55558036432019	8	2005	2013-08-13 00:00:00
2300	ColonialVoice	77771411038382	10	2008	2013-11-04 00:00:00
2301	ColonialVoice	77775701760684	9	2007	2011-08-27 00:00:00
2302	Vista	11117970693240	4	2006	2010-01-29 00:00:00
2303	Distinguish	55554885021320	7	2006	2011-11-10 00:00:00
2304	ColonialVoice	77776453807492	2	2005	2012-05-25 00:00:00
2305	Vista	11112667683957	8	2007	2013-05-15 00:00:00
2306	Distinguish	55551337642328	2	2008	2013-08-22 00:00:00
2307	Vista	11115999283921	12	2007	2013-12-14 00:00:00
2308	SuperiorCard	33336911657640	5	2005	2013-04-14 00:00:00
2309	Distinguish	55553874309038	3	2008	2013-03-25 00:00:00
2310	SuperiorCard	33334971077894	9	2005	2014-01-11 00:00:00
2311	Distinguish	55555303023429	8	2005	2013-03-25 00:00:00
2312	Distinguish	55551720631374	10	2007	2013-09-23 00:00:00
2313	ColonialVoice	77779759969064	12	2008	2013-03-08 00:00:00
2314	ColonialVoice	77776914493909	5	2008	2014-04-20 00:00:00
2315	Distinguish	55553710723490	4	2006	2008-01-26 00:00:00
2316	Vista	11111313349500	11	2007	2014-03-16 00:00:00
2317	ColonialVoice	77776787095315	7	2006	2009-01-14 00:00:00
2318	Distinguish	55557466137566	2	2005	2013-06-30 00:00:00
2319	Distinguish	55554618915436	8	2007	2013-04-24 00:00:00
2320	Distinguish	55554870032460	5	2008	2014-01-06 00:00:00
2321	Distinguish	55552136733613	2	2007	2012-12-29 00:00:00
2322	Vista	11112926510731	10	2008	2012-04-12 00:00:00
2323	Vista	11119220848674	1	2007	2014-05-11 00:00:00
2324	Vista	11119838751408	9	2005	2013-11-24 00:00:00
2325	ColonialVoice	77772273776500	5	2005	2011-09-25 00:00:00
2326	Distinguish	55559048726856	3	2008	2012-09-24 00:00:00
2327	ColonialVoice	77779027003626	1	2006	2013-07-06 00:00:00
2328	ColonialVoice	77773450592757	2	2006	2012-02-28 00:00:00
2329	Vista	11119764146395	10	2007	2013-11-29 00:00:00
2330	SuperiorCard	33335398512713	7	2007	2014-03-25 00:00:00
2331	SuperiorCard	33335020302549	11	2005	2013-03-19 00:00:00
2332	ColonialVoice	77771727264142	10	2007	2011-11-24 00:00:00
2333	Vista	11117300441571	11	2006	2012-01-25 00:00:00
2334	SuperiorCard	33338858406370	2	2006	2011-10-13 00:00:00
2335	ColonialVoice	77775936376721	11	2006	2012-08-18 00:00:00
2336	SuperiorCard	33331523852208	5	2006	2013-11-18 00:00:00
2337	Vista	11111900507747	2	2006	2011-05-31 00:00:00
2338	SuperiorCard	33334005152352	2	2007	2014-02-07 00:00:00
2339	SuperiorCard	33333569629964	8	2005	2013-12-04 00:00:00
2340	Distinguish	55555240206591	10	2005	2011-09-07 00:00:00
2341	SuperiorCard	33339651513455	10	2006	2014-04-15 00:00:00
2342	ColonialVoice	77777301678241	10	2006	2014-02-09 00:00:00
2343	Distinguish	55559814652630	9	2006	2014-04-07 00:00:00
2344	ColonialVoice	77779198543521	2	2006	2013-08-06 00:00:00
2345	Vista	11114102494241	3	2005	2011-09-20 00:00:00
2346	Vista	11113529607042	9	2007	2011-09-22 00:00:00
2347	Vista	11114968281472	6	2007	2009-01-07 00:00:00
2348	Distinguish	55557757008887	5	2007	2014-05-18 00:00:00
2349	SuperiorCard	33333254247750	12	2007	2013-11-14 00:00:00
2350	Distinguish	55557852562046	8	2008	2013-09-07 00:00:00
2351	Distinguish	55552673280875	10	2007	2013-02-02 00:00:00
2352	SuperiorCard	33337901400738	11	2005	2013-08-31 00:00:00
2353	Vista	11116776282366	11	2005	2012-05-20 00:00:00
2354	ColonialVoice	77771054554135	4	2006	2014-06-25 00:00:00
2355	ColonialVoice	77771532012312	4	2007	2012-04-29 00:00:00
2356	SuperiorCard	33336858598199	12	2006	2014-03-29 00:00:00
2357	ColonialVoice	77772498193800	4	2006	2014-01-29 00:00:00
2358	ColonialVoice	77777212957610	6	2006	2013-12-07 00:00:00
2359	SuperiorCard	33338327317963	11	2007	2014-03-22 00:00:00
2360	Vista	11119926158930	7	2008	2012-12-04 00:00:00
2361	SuperiorCard	33333956154599	8	2007	2013-08-18 00:00:00
2362	Distinguish	55558625386820	12	2006	2014-02-25 00:00:00
2363	ColonialVoice	77773831413213	5	2006	2012-05-09 00:00:00
2364	SuperiorCard	33335640190020	10	2006	2011-07-01 00:00:00
2365	SuperiorCard	33339577038716	5	2008	2013-01-05 00:00:00
2366	Vista	11114107238310	12	2008	2014-05-29 00:00:00
2367	ColonialVoice	77777714673374	5	2007	2014-06-21 00:00:00
2368	SuperiorCard	33337011762764	10	2008	2013-11-14 00:00:00
2369	Distinguish	55552383002503	11	2007	2013-08-16 00:00:00
2370	Distinguish	55554312626743	11	2008	2014-04-16 00:00:00
2371	Distinguish	55557229357642	5	2007	2012-10-26 00:00:00
2372	ColonialVoice	77772826221331	3	2008	2014-06-03 00:00:00
2373	SuperiorCard	33333875354783	9	2006	2013-11-18 00:00:00
2374	Distinguish	55559222566825	10	2005	2013-02-26 00:00:00
2375	Distinguish	55558936936237	1	2006	2014-04-18 00:00:00
2376	SuperiorCard	33335076346712	1	2008	2013-08-24 00:00:00
2377	Vista	11111566215209	3	2007	2014-05-14 00:00:00
2378	SuperiorCard	33335136424647	6	2007	2014-02-22 00:00:00
2379	SuperiorCard	33338972312717	9	2007	2013-10-12 00:00:00
2380	SuperiorCard	33337968345850	10	2006	2014-02-04 00:00:00
2381	SuperiorCard	33333326067204	2	2007	2013-08-24 00:00:00
2382	Distinguish	55558480093067	12	2006	2014-01-14 00:00:00
2383	Vista	11114332671991	5	2006	2013-01-24 00:00:00
2384	Vista	11116787105257	8	2007	2013-08-25 00:00:00
2385	ColonialVoice	77779618857476	8	2006	2012-02-03 00:00:00
2386	ColonialVoice	77773486057018	8	2005	2011-12-20 00:00:00
2387	ColonialVoice	77773180708827	12	2006	2012-08-17 00:00:00
2388	Vista	11112662165023	1	2006	2013-10-19 00:00:00
2389	SuperiorCard	33334743958687	4	2005	2014-03-08 00:00:00
2390	SuperiorCard	33338854130789	1	2007	2011-07-24 00:00:00
2391	Vista	11119042290667	1	2005	2013-01-21 00:00:00
2392	Vista	11111680021937	10	2007	2011-10-30 00:00:00
2393	Distinguish	55556291124745	12	2008	2014-05-19 00:00:00
2394	ColonialVoice	77778800196370	4	2005	2014-03-14 00:00:00
2395	ColonialVoice	77774423735239	6	2008	2013-07-14 00:00:00
2396	Vista	11111670379144	5	2005	2013-06-30 00:00:00
2397	Distinguish	55559313718301	4	2008	2013-02-14 00:00:00
2398	SuperiorCard	33339899379554	2	2005	2011-10-06 00:00:00
2399	SuperiorCard	33339773169603	3	2006	2013-07-10 00:00:00
2400	SuperiorCard	33337223818308	8	2006	2014-01-05 00:00:00
2401	SuperiorCard	33338249367355	2	2005	2012-01-25 00:00:00
2402	ColonialVoice	77773986238955	9	2007	2012-05-29 00:00:00
2403	SuperiorCard	33333096686965	8	2008	2011-12-14 00:00:00
2404	Distinguish	55555278190164	3	2006	2014-04-20 00:00:00
2405	Distinguish	55555867229603	2	2008	2014-05-22 00:00:00
2406	Vista	11117978840785	10	2006	2013-09-12 00:00:00
2407	Vista	11113350474138	7	2005	2013-11-05 00:00:00
2408	Distinguish	55553885853675	5	2006	2014-01-03 00:00:00
2409	ColonialVoice	77772947811024	10	2007	2013-04-27 00:00:00
2410	Distinguish	55559342778668	7	2008	2013-12-14 00:00:00
2411	SuperiorCard	33334205470008	2	2007	2013-07-22 00:00:00
2412	Vista	11113707714130	10	2005	2013-11-29 00:00:00
2413	SuperiorCard	33333336508425	9	2006	2013-01-05 00:00:00
2414	ColonialVoice	77779751011156	5	2007	2013-11-26 00:00:00
2415	ColonialVoice	77779105356434	5	2008	2013-07-06 00:00:00
2416	Vista	11114001076866	1	2008	2013-09-25 00:00:00
2417	Vista	11117727776245	2	2008	2012-02-18 00:00:00
2418	SuperiorCard	33332764226236	10	2006	2013-11-23 00:00:00
2419	ColonialVoice	77777189488024	4	2007	2013-07-20 00:00:00
2420	ColonialVoice	77776148568526	7	2005	2012-02-29 00:00:00
2421	SuperiorCard	33338576874650	3	2007	2014-03-15 00:00:00
2422	SuperiorCard	33338432086707	11	2007	2014-03-19 00:00:00
2423	SuperiorCard	33338652260069	10	2006	2014-01-11 00:00:00
2424	Vista	11116245138792	9	2006	2013-09-04 00:00:00
2425	Distinguish	55553071844954	12	2005	2013-10-14 00:00:00
2426	ColonialVoice	77775853942354	10	2007	2013-08-20 00:00:00
2427	SuperiorCard	33338103300316	12	2006	2013-11-26 00:00:00
2428	Distinguish	55553494059561	9	2006	2013-08-09 00:00:00
2429	Vista	11113024454860	10	2005	2013-11-15 00:00:00
2430	Distinguish	55558046036833	7	2006	2012-11-25 00:00:00
2431	SuperiorCard	33333496074548	3	2005	2012-07-19 00:00:00
2432	Distinguish	55552072196277	10	2006	2011-09-08 00:00:00
2433	Vista	11114860936805	10	2005	2014-03-25 00:00:00
2434	SuperiorCard	33339761997210	6	2005	2013-08-07 00:00:00
2435	Vista	11119525775885	6	2005	2014-06-04 00:00:00
2436	ColonialVoice	77778841789037	12	2006	2012-06-30 00:00:00
2437	ColonialVoice	77771830939812	1	2007	2013-12-11 00:00:00
2438	Distinguish	55558258632357	4	2008	2014-04-06 00:00:00
2439	SuperiorCard	33339709578500	6	2007	2014-02-06 00:00:00
2440	Distinguish	55557808334365	9	2006	2013-05-14 00:00:00
2441	ColonialVoice	77779536986010	11	2008	2012-07-06 00:00:00
2442	ColonialVoice	77776131068877	5	2007	2013-09-09 00:00:00
2443	SuperiorCard	33339527040905	1	2007	2012-11-07 00:00:00
2444	SuperiorCard	33336472362032	8	2006	2014-04-20 00:00:00
2445	ColonialVoice	77776123079526	9	2007	2013-11-22 00:00:00
2446	Distinguish	55559091567551	9	2005	2011-12-31 00:00:00
2447	SuperiorCard	33332599027409	12	2008	2013-07-19 00:00:00
2448	SuperiorCard	33334930662125	9	2007	2014-02-11 00:00:00
2449	ColonialVoice	77779189651695	7	2008	2014-04-25 00:00:00
2450	Distinguish	55554036078050	8	2006	2014-05-21 00:00:00
2451	Distinguish	55551251849170	8	2008	2013-07-18 00:00:00
2452	SuperiorCard	33331970122906	8	2007	2013-12-27 00:00:00
2453	SuperiorCard	33333752955230	12	2005	2013-10-22 00:00:00
2454	Vista	11118999109411	11	2007	2014-05-26 00:00:00
2455	ColonialVoice	77778025387008	3	2006	2012-12-31 00:00:00
2456	ColonialVoice	77773588898191	7	2005	2013-07-06 00:00:00
2457	Vista	11113155277066	8	2007	2013-10-30 00:00:00
2458	SuperiorCard	33337166190067	12	2008	2014-05-26 00:00:00
2459	Vista	11113070576893	4	2005	2011-09-17 00:00:00
2460	Vista	11112322739733	5	2005	2013-07-22 00:00:00
2461	ColonialVoice	77779540288512	3	2005	2014-04-09 00:00:00
2462	SuperiorCard	33332073977059	8	2006	2012-03-08 00:00:00
2463	Distinguish	55553856060107	9	2008	2013-09-18 00:00:00
2464	ColonialVoice	77771507712853	8	2005	2012-02-28 00:00:00
2465	SuperiorCard	33334235823055	8	2007	2013-09-02 00:00:00
2466	Distinguish	55557792889697	4	2005	2013-04-03 00:00:00
2467	ColonialVoice	77776034157701	1	2007	2011-06-24 00:00:00
2468	ColonialVoice	77771550112688	10	2007	2014-04-21 00:00:00
2469	SuperiorCard	33331952707671	3	2008	2013-12-05 00:00:00
2470	ColonialVoice	77777878257665	8	2007	2011-07-01 00:00:00
2471	Vista	11115390935058	11	2005	2013-08-01 00:00:00
2472	SuperiorCard	33338444577145	5	2006	2013-07-03 00:00:00
2473	Vista	11115077252284	11	2007	2013-10-31 00:00:00
2474	ColonialVoice	77779862153780	8	2006	2014-03-01 00:00:00
2475	Vista	11119192974203	6	2005	2012-09-12 00:00:00
2476	Vista	11116188411606	2	2008	2014-05-03 00:00:00
2477	ColonialVoice	77779602019024	2	2006	2009-01-27 00:00:00
2478	ColonialVoice	77772920914898	7	2005	2013-07-05 00:00:00
2479	Distinguish	55557367900102	1	2005	2014-02-24 00:00:00
2480	SuperiorCard	33331877237916	10	2005	2011-06-21 00:00:00
2481	ColonialVoice	77773021076403	1	2006	2013-03-12 00:00:00
2482	ColonialVoice	77776757399055	8	2008	2013-09-13 00:00:00
2483	Distinguish	55552683908379	12	2007	2013-06-14 00:00:00
2484	Distinguish	55557150677535	11	2008	2012-05-09 00:00:00
2485	Distinguish	55555951049192	5	2008	2012-10-11 00:00:00
2486	ColonialVoice	77773722904868	1	2008	2012-11-17 00:00:00
2487	SuperiorCard	33337449486696	1	2007	2013-03-28 00:00:00
2488	SuperiorCard	33336756744410	11	2008	2011-09-19 00:00:00
2489	SuperiorCard	33339178893937	10	2005	2013-09-15 00:00:00
2490	Distinguish	55556362315613	8	2006	2014-04-30 00:00:00
2491	ColonialVoice	77779905757186	9	2005	2013-01-21 00:00:00
2492	ColonialVoice	77771494673424	12	2008	2013-09-09 00:00:00
2493	ColonialVoice	77771271800619	3	2006	2013-03-16 00:00:00
2494	Distinguish	55557889447506	3	2007	2014-03-11 00:00:00
2495	Distinguish	55554624976795	8	2006	2013-07-30 00:00:00
2496	ColonialVoice	77777072247198	9	2005	2011-11-24 00:00:00
2497	Distinguish	55553739622043	8	2005	2012-11-18 00:00:00
2498	Vista	11116948484273	8	2005	2013-07-04 00:00:00
2499	Vista	11118999307498	12	2007	2014-06-30 00:00:00
2500	Distinguish	55552340417176	10	2006	2014-04-10 00:00:00
2501	ColonialVoice	77779944487545	4	2007	2013-09-18 00:00:00
2502	ColonialVoice	77776121623021	12	2008	2013-07-16 00:00:00
2503	ColonialVoice	77779975083164	4	2007	2011-08-06 00:00:00
2504	Vista	11117692992026	1	2007	2012-06-30 00:00:00
2505	Vista	11117235452622	2	2008	2014-01-08 00:00:00
2506	SuperiorCard	33336734739036	9	2005	2013-11-11 00:00:00
2507	Vista	11114134124769	5	2007	2009-01-15 00:00:00
2508	Vista	11117496439432	11	2005	2013-09-03 00:00:00
2509	Vista	11116464384351	8	2007	2013-12-16 00:00:00
2510	SuperiorCard	33331638182735	10	2007	2014-06-22 00:00:00
2511	SuperiorCard	33339943075376	11	2006	2013-02-14 00:00:00
2512	SuperiorCard	33333955339655	2	2005	2013-09-19 00:00:00
2513	SuperiorCard	33331307426419	7	2007	2013-08-27 00:00:00
2514	ColonialVoice	77772513044395	9	2005	2013-04-23 00:00:00
2515	SuperiorCard	33338461088149	5	2008	2014-06-07 00:00:00
2516	Distinguish	55553300954859	10	2008	2012-08-31 00:00:00
2517	SuperiorCard	33336297259553	8	2007	2014-06-17 00:00:00
2518	Distinguish	55556170263682	3	2008	2013-07-18 00:00:00
2519	Distinguish	55553138339940	12	2007	2011-05-31 00:00:00
2520	Distinguish	55552915182458	8	2006	2014-03-09 00:00:00
2521	Distinguish	55557020008876	10	2008	2012-09-20 00:00:00
2522	SuperiorCard	33332444812247	1	2005	2013-07-09 00:00:00
2523	ColonialVoice	77774734357966	2	2008	2014-02-04 00:00:00
2524	Vista	11118599849489	10	2006	2013-05-28 00:00:00
2525	Distinguish	55551298654701	7	2007	2013-02-17 00:00:00
2526	SuperiorCard	33336279690357	7	2006	2013-09-19 00:00:00
2527	ColonialVoice	77779604377235	10	2006	2013-07-14 00:00:00
2528	ColonialVoice	77778843791600	7	2008	2013-02-01 00:00:00
2529	Vista	11112813884091	6	2008	2014-06-04 00:00:00
2530	SuperiorCard	33332954899521	2	2005	2014-05-08 00:00:00
2531	ColonialVoice	77779931344991	6	2008	2013-10-12 00:00:00
2532	ColonialVoice	77776217768324	1	2007	2011-09-08 00:00:00
2533	Vista	11118587806836	6	2008	2014-03-09 00:00:00
2534	Distinguish	55552826843050	10	2005	2014-03-26 00:00:00
2535	ColonialVoice	77774804168842	9	2007	2012-12-30 00:00:00
2536	ColonialVoice	77777306688776	10	2008	2014-05-22 00:00:00
2537	ColonialVoice	77776539061718	5	2008	2011-01-31 00:00:00
2538	SuperiorCard	33336438784076	10	2007	2012-10-16 00:00:00
2539	SuperiorCard	33331666198520	6	2007	2014-04-20 00:00:00
2540	SuperiorCard	33339689598310	5	2006	2014-01-09 00:00:00
2541	Distinguish	55555171836955	10	2005	2014-03-03 00:00:00
2542	ColonialVoice	77774826635631	4	2007	2013-09-19 00:00:00
2543	SuperiorCard	33339748916211	6	2006	2014-02-18 00:00:00
2544	Distinguish	55558113611012	10	2006	2014-04-16 00:00:00
2545	Distinguish	55556920988529	9	2006	2013-07-18 00:00:00
2546	ColonialVoice	77772232811223	11	2008	2014-04-24 00:00:00
2547	ColonialVoice	77775003363188	12	2005	2013-11-27 00:00:00
2548	ColonialVoice	77772596734534	1	2005	2013-05-20 00:00:00
2549	Distinguish	55557514107436	8	2008	2014-03-25 00:00:00
2550	SuperiorCard	33333480292988	10	2006	2012-02-23 00:00:00
2551	SuperiorCard	33337669515446	12	2007	2013-06-06 00:00:00
2552	ColonialVoice	77775530768955	3	2006	2014-01-08 00:00:00
